"user_id","name","screen_name","location","description","protected","followers_count","friends_count","listed_count","created_at","favourites_count","utc_offset","time_zone","geo_enabled","verified","statuses_count","lang","contributors_enabled","is_translator","is_translation_enabled","profile_background_color","profile_background_image_url","profile_background_image_url_https","profile_background_tile","profile_image_url","profile_image_url_https","profile_image_url.1","profile_image_url_https.1","profile_link_color","profile_sidebar_border_color","profile_sidebar_fill_color","profile_text_color","profile_use_background_image","default_profile","default_profile_image","profile_banner_url"
"89847790","Thaísa","wtfthats",NA,"ma luv @icardirardo <U+2665><U+FE0F>",FALSE,754,96,305,2009-11-14 02:11:57,1024,-10800,"Brasilia",TRUE,FALSE,119868,"pt",FALSE,FALSE,FALSE,"000000","http://pbs.twimg.com/profile_background_images/445449413276602368/jr_3v9BY.jpeg","https://pbs.twimg.com/profile_background_images/445449413276602368/jr_3v9BY.jpeg",TRUE,"http://pbs.twimg.com/profile_images/967609095183314945/w3z5OTvF_normal.jpg","https://pbs.twimg.com/profile_images/967609095183314945/w3z5OTvF_normal.jpg","http://pbs.twimg.com/profile_images/967609095183314945/w3z5OTvF_normal.jpg","https://pbs.twimg.com/profile_images/967609095183314945/w3z5OTvF_normal.jpg","000000","FFFFFF","EFEFEF","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/89847790/1518322932"
"474556247","Dramamine","El_Flu","illadelphia","it is as it shall be // National Champion <U+203C><U+FE0F><f0><U+009F><U+0093><U+00B6><f0><U+009F><U+0086><U+0099> graphic designer and photographer <f0><U+009F><U+008D><U+009A> 3686.  EaglesXLakersXFlyersXPhillies",FALSE,897,810,5,2012-01-26 03:30:30,13424,-18000,"Eastern Time (US & Canada)",TRUE,FALSE,34385,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/496763933269569537/a6gwyjsu.jpeg","https://pbs.twimg.com/profile_background_images/496763933269569537/a6gwyjsu.jpeg",TRUE,"http://pbs.twimg.com/profile_images/941141867076386817/Z69PCGGJ_normal.jpg","https://pbs.twimg.com/profile_images/941141867076386817/Z69PCGGJ_normal.jpg","http://pbs.twimg.com/profile_images/941141867076386817/Z69PCGGJ_normal.jpg","https://pbs.twimg.com/profile_images/941141867076386817/Z69PCGGJ_normal.jpg","050505","FFFFFF","EFEFEF","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/474556247/1482029727"
"298424076","Young Daddy Lumba","1Mr_Ken_","Saturn","Young Gifted and Black",FALSE,3701,1110,16,2011-05-14 08:59:14,5430,0,"Lisbon",TRUE,FALSE,168292,"en",FALSE,FALSE,FALSE,"EDECE9","http://abs.twimg.com/images/themes/theme3/bg.gif","https://abs.twimg.com/images/themes/theme3/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/916819261645041664/zOwk6S6Q_normal.jpg","https://pbs.twimg.com/profile_images/916819261645041664/zOwk6S6Q_normal.jpg","http://pbs.twimg.com/profile_images/916819261645041664/zOwk6S6Q_normal.jpg","https://pbs.twimg.com/profile_images/916819261645041664/zOwk6S6Q_normal.jpg","088253","D3D2CF","E3E2DE","634047",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/298424076/1498554661"
"31038031","Em Howlett","howlettthemoon","Louisville, KY","Heavy metal, literature, animals, sobriety, married life.<f0><U+009F><U+00A4><U+0098><f0><U+009F><U+008F><U+00BB>",FALSE,443,257,0,2009-04-14 02:49:17,3719,-18000,"Eastern Time (US & Canada)",TRUE,FALSE,4398,"en",FALSE,FALSE,FALSE,"EBEBEB","http://pbs.twimg.com/profile_background_images/435114607569424385/ECDXJ9_4.jpeg","https://pbs.twimg.com/profile_background_images/435114607569424385/ECDXJ9_4.jpeg",TRUE,"http://pbs.twimg.com/profile_images/954801143619772416/k4TDleXc_normal.jpg","https://pbs.twimg.com/profile_images/954801143619772416/k4TDleXc_normal.jpg","http://pbs.twimg.com/profile_images/954801143619772416/k4TDleXc_normal.jpg","https://pbs.twimg.com/profile_images/954801143619772416/k4TDleXc_normal.jpg","ABB8C2","FFFFFF","F3F3F3","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/31038031/1514419073"
"799523580","cat mom","saraah_jaane224","Probs studying","James <U+2764> // EKU nursing <f0><U+009F><U+0093><U+009A><f0><U+009F><U+008F><U+00A9> //          SHE.HER.HERS.",FALSE,293,219,0,2012-09-03 03:20:34,6762,-28800,"Pacific Time (US & Canada)",TRUE,FALSE,13509,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/962403391505825793/-jk7XqdM_normal.jpg","https://pbs.twimg.com/profile_images/962403391505825793/-jk7XqdM_normal.jpg","http://pbs.twimg.com/profile_images/962403391505825793/-jk7XqdM_normal.jpg","https://pbs.twimg.com/profile_images/962403391505825793/-jk7XqdM_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/799523580/1501914902"
"1479789061","Rafaflu","Noronha32",NA,"Carioca de Campo Grande, militar, casado (TE AMO LUCIENE)
Torcedor fánatico do FLU",FALSE,493,80,4,2013-06-03 13:56:06,1415,-10800,"Brasilia",TRUE,FALSE,36817,"pt",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme10/bg.gif","https://abs.twimg.com/images/themes/theme10/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/812433958617182209/MFf09Q3T_normal.jpg","https://pbs.twimg.com/profile_images/812433958617182209/MFf09Q3T_normal.jpg","http://pbs.twimg.com/profile_images/812433958617182209/MFf09Q3T_normal.jpg","https://pbs.twimg.com/profile_images/812433958617182209/MFf09Q3T_normal.jpg","1B95E0","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/1479789061/1495674621"
"2977531060","Malu Pontes","maluupontes","021","@flamengo",FALSE,1681,957,6,2015-01-14 02:26:30,21789,NA,NA,TRUE,FALSE,26069,"pt",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/967904814259634176/VNPJOhwz_normal.jpg","https://pbs.twimg.com/profile_images/967904814259634176/VNPJOhwz_normal.jpg","http://pbs.twimg.com/profile_images/967904814259634176/VNPJOhwz_normal.jpg","https://pbs.twimg.com/profile_images/967904814259634176/VNPJOhwz_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/2977531060/1519606659"
"2871533327","xxxduduzaum","efeduardoo","Setor Sul","Se o Fluminense jogasse no céu, eu morreria para vê-lo jogar. <U+2764><U+FE0F><f0><U+009F><U+0092><U+009A><f0><U+009F><U+0087><U+00AD><f0><U+009F><U+0087><U+00BA> Jesus is here!!! Futuro arquiteto <f0><U+009F><U+0092><U+00BC>",FALSE,390,210,1,2014-11-11 00:39:13,5274,-28800,"Pacific Time (US & Canada)",FALSE,FALSE,7780,"pt",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/961039938803388416/k_YEQit5_normal.jpg","https://pbs.twimg.com/profile_images/961039938803388416/k_YEQit5_normal.jpg","http://pbs.twimg.com/profile_images/961039938803388416/k_YEQit5_normal.jpg","https://pbs.twimg.com/profile_images/961039938803388416/k_YEQit5_normal.jpg","002211","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/2871533327/1517720481"
"43798455","Icy Ewe Eight One Two","RuckMeFunning","DFW Tx","It ain't fair.
P1 #cowboys #rangers #hunt #fish
Get beside me or get out of the way. Free thinker and FoS sense of humor
Not impressed by many celebrities",FALSE,521,1004,15,2009-06-01 01:24:50,36537,-21600,"Central Time (US & Canada)",TRUE,FALSE,57333,"en",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/618023247/ab0eoyvavt1lhz0bnrxp.jpeg","https://pbs.twimg.com/profile_background_images/618023247/ab0eoyvavt1lhz0bnrxp.jpeg",FALSE,"http://pbs.twimg.com/profile_images/959620437209747456/8JYBCOWW_normal.jpg","https://pbs.twimg.com/profile_images/959620437209747456/8JYBCOWW_normal.jpg","http://pbs.twimg.com/profile_images/959620437209747456/8JYBCOWW_normal.jpg","https://pbs.twimg.com/profile_images/959620437209747456/8JYBCOWW_normal.jpg","0084B4","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/43798455/1371515235"
"29374100","Trainer Sophie <f0><U+009F><U+0087><U+00A8><f0><U+009F><U+0087><U+00A6>","BeautifulCAzone","California, USA","Personal Trainer, Yoga Instructor, group fitness. I tweet about fitness, nutrition, parenting, Disneyland, California, Arizona, Alaska, Canada...",FALSE,6371,4237,128,2009-04-07 03:50:01,285,-28800,"Pacific Time (US & Canada)",FALSE,FALSE,54888,"en",FALSE,FALSE,FALSE,"131516","http://pbs.twimg.com/profile_background_images/297394852/San_Francisco_Romantic_Hotels_California.jpg","https://pbs.twimg.com/profile_background_images/297394852/San_Francisco_Romantic_Hotels_California.jpg",TRUE,"http://pbs.twimg.com/profile_images/829011734354546689/4pTzIJc__normal.jpg","https://pbs.twimg.com/profile_images/829011734354546689/4pTzIJc__normal.jpg","http://pbs.twimg.com/profile_images/829011734354546689/4pTzIJc__normal.jpg","https://pbs.twimg.com/profile_images/829011734354546689/4pTzIJc__normal.jpg","009999","EEEEEE","EFEFEF","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/29374100/1486486953"
"800501342653399040","The NY Evening","TheNYevening","New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,9555,10245,87,2016-11-21 00:49:27,309,-28800,"Pacific Time (US & Canada)",TRUE,FALSE,8158,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/800505259332431872/3jpChnkg_normal.jpg","https://pbs.twimg.com/profile_images/800505259332431872/3jpChnkg_normal.jpg","http://pbs.twimg.com/profile_images/800505259332431872/3jpChnkg_normal.jpg","https://pbs.twimg.com/profile_images/800505259332431872/3jpChnkg_normal.jpg","000000","000000","000000","000000",FALSE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/800501342653399040/1507463209"
"3687134063","Maria","marihffc","021<U+2600><U+FE0F>","Somente o que sentimos, justifica o que fazemos @FluminenseFC <U+2764><U+26BD>/Campeão da Série C<f0><U+009F><U+008F><U+0086>e com medo de pagar a Série B",FALSE,931,466,2,2015-09-17 15:50:48,46089,-28800,"Pacific Time (US & Canada)",TRUE,FALSE,35249,"pt",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/966153369483186179/sa9pHH9U_normal.jpg","https://pbs.twimg.com/profile_images/966153369483186179/sa9pHH9U_normal.jpg","http://pbs.twimg.com/profile_images/966153369483186179/sa9pHH9U_normal.jpg","https://pbs.twimg.com/profile_images/966153369483186179/sa9pHH9U_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/3687134063/1516674118"
"145012016","Phœbe Paget","GibbonsAreMagic","Birmingham, England","I strive to achieve a great level of obownage though I'm also an ivory tickler. Linguist, Beatlemaniac + part of the Cumber Collective. I might follow you back.",FALSE,578,1307,10,2010-05-17 22:34:55,124,0,"London",TRUE,FALSE,6074,"en",FALSE,FALSE,TRUE,"B51D55","http://pbs.twimg.com/profile_background_images/103309043/me_sunny_and_nature__084.JPG","https://pbs.twimg.com/profile_background_images/103309043/me_sunny_and_nature__084.JPG",TRUE,"http://pbs.twimg.com/profile_images/640634694309158912/MfxWvjm6_normal.jpg","https://pbs.twimg.com/profile_images/640634694309158912/MfxWvjm6_normal.jpg","http://pbs.twimg.com/profile_images/640634694309158912/MfxWvjm6_normal.jpg","https://pbs.twimg.com/profile_images/640634694309158912/MfxWvjm6_normal.jpg","EB2323","C73232","FF7A7A","A32180",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/145012016/1349618868"
"136066004","Rebecca Ferguson","BestGreenHotel","San Francisco CA","I'll take you places. CAD National Geographic Partners - Always curious about people, travel, exploring & experiences. Pretty Fit Mom...Fitness",FALSE,1075,1751,59,2010-04-22 23:21:42,258,NA,NA,FALSE,FALSE,42951,"en",FALSE,FALSE,FALSE,"9AE4E8","http://pbs.twimg.com/profile_background_images/94754843/x92b31f4857464fcc01e87d0240b89e6.png","https://pbs.twimg.com/profile_background_images/94754843/x92b31f4857464fcc01e87d0240b89e6.png",TRUE,"http://pbs.twimg.com/profile_images/829101562551169024/PTzye_F9_normal.jpg","https://pbs.twimg.com/profile_images/829101562551169024/PTzye_F9_normal.jpg","http://pbs.twimg.com/profile_images/829101562551169024/PTzye_F9_normal.jpg","https://pbs.twimg.com/profile_images/829101562551169024/PTzye_F9_normal.jpg","FF00BF","87BC44","E0FF92","000000",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/136066004/1486508229"
"785346740","<f0><U+009D><U+0094><U+00A7><f0><U+009D><U+0094><U+00B2>’<f0><U+009D><U+0094><U+00B0> <f0><U+009D><U+0094><U+00A4><f0><U+009D><U+0094><U+00A6><f0><U+009D><U+0094><U+00AF><f0><U+009D><U+0094><U+00A9>.","naycarti","New Jersey, USA","mays very own.",FALSE,1474,2157,5,2012-08-27 19:45:44,5996,-14400,"Atlantic Time (Canada)",TRUE,FALSE,48219,"en",FALSE,FALSE,FALSE,"C0DEED","http://pbs.twimg.com/profile_background_images/573494215461593089/PeIN7Cn2.png","https://pbs.twimg.com/profile_background_images/573494215461593089/PeIN7Cn2.png",TRUE,"http://pbs.twimg.com/profile_images/963460018384367616/rPcSH6vZ_normal.jpg","https://pbs.twimg.com/profile_images/963460018384367616/rPcSH6vZ_normal.jpg","http://pbs.twimg.com/profile_images/963460018384367616/rPcSH6vZ_normal.jpg","https://pbs.twimg.com/profile_images/963460018384367616/rPcSH6vZ_normal.jpg","981CEB","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/785346740/1519846166"
"73774742","Robert Durham","qpcjocassee",NA,NA,FALSE,74,158,0,2009-09-13 00:51:12,8,NA,NA,TRUE,FALSE,167,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/817529063057264640/U9jJN3Xo_normal.jpg","https://pbs.twimg.com/profile_images/817529063057264640/U9jJN3Xo_normal.jpg","http://pbs.twimg.com/profile_images/817529063057264640/U9jJN3Xo_normal.jpg","https://pbs.twimg.com/profile_images/817529063057264640/U9jJN3Xo_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/73774742/1504491061"
"937675066308882432","Heejin.","hweejiniya",NA,"(RP/<f0><U+009F><U+008C><U+0099>TALK) <U+3161> Soon to be your cute sexy and charismatic girl <U+3161> Affiliated with LOONA <U+3161> 00 liner.",FALSE,386,362,2,2017-12-04 13:28:51,76,NA,NA,FALSE,FALSE,1622,"id",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/969185082966654976/FpPuQ8jz_normal.jpg","https://pbs.twimg.com/profile_images/969185082966654976/FpPuQ8jz_normal.jpg","http://pbs.twimg.com/profile_images/969185082966654976/FpPuQ8jz_normal.jpg","https://pbs.twimg.com/profile_images/969185082966654976/FpPuQ8jz_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/937675066308882432/1519906706"
"3239618221","Matt Standley","mattstandley10",NA,"Stay Woke. <f0><U+009F><U+0091><U+00BB> matt.stan10           Ketchikan, AK",FALSE,433,288,0,2015-06-08 06:43:01,1360,NA,NA,TRUE,FALSE,7641,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/934122166055927810/VmN7L4Av_normal.jpg","https://pbs.twimg.com/profile_images/934122166055927810/VmN7L4Av_normal.jpg","http://pbs.twimg.com/profile_images/934122166055927810/VmN7L4Av_normal.jpg","https://pbs.twimg.com/profile_images/934122166055927810/VmN7L4Av_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/3239618221/1517588450"
"499213790","Federica de Pompeis","Fededepompeis","Rome italy ","happy mom of 3 kids <f0><U+009F><U+0092><U+009C><f0><U+009F><U+0092><U+0099><f0><U+009F><U+0092><U+009C>active pro life-pro children-microtia & Ear Atresia Microtia Italia @ Rare Disease#CharlieGardeRight#Save AlfieEvans<f0><U+009F><U+0092><U+0099><f0><U+009F><U+0091><U+00B6><f0><U+009F><U+0092><U+0099>",FALSE,901,551,4,2012-02-21 22:06:31,15354,NA,NA,TRUE,FALSE,13469,"it",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/958113817543798784/Bf5dM6z6_normal.jpg","https://pbs.twimg.com/profile_images/958113817543798784/Bf5dM6z6_normal.jpg","http://pbs.twimg.com/profile_images/958113817543798784/Bf5dM6z6_normal.jpg","https://pbs.twimg.com/profile_images/958113817543798784/Bf5dM6z6_normal.jpg","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,"https://pbs.twimg.com/profile_banners/499213790/1518050889"
"50870038","Chad Cluff","chadcluff","Utah","Twitter Celebrity. BYU sports. Handsome.",FALSE,974,1032,25,2009-06-26 01:48:45,44874,-25200,"Mountain Time (US & Canada)",TRUE,FALSE,37075,"en",FALSE,FALSE,FALSE,"9AE4E8","http://pbs.twimg.com/profile_background_images/27404533/SPLAT.JPG","https://pbs.twimg.com/profile_background_images/27404533/SPLAT.JPG",TRUE,"http://pbs.twimg.com/profile_images/927391059570606080/gtxodKJP_normal.jpg","https://pbs.twimg.com/profile_images/927391059570606080/gtxodKJP_normal.jpg","http://pbs.twimg.com/profile_images/927391059570606080/gtxodKJP_normal.jpg","https://pbs.twimg.com/profile_images/927391059570606080/gtxodKJP_normal.jpg","0084B4","BDDCAD","DDFFCC","333333",TRUE,FALSE,FALSE,"https://pbs.twimg.com/profile_banners/50870038/1509942179"
