"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3310","<U+6696><U+304B><U+304F><U+306A><U+308B><U+3068><U+306F><U+8A00><U+3048><U+307E><U+3060><U+307E><U+3060><U+6CB9><U+65AD><U+5927><U+6575>

https://t.co/7hFFwTYqtx",FALSE,0,NA,2018-02-27 07:54:53,FALSE,NA,"968393986883846144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","moff_monne",0,FALSE,FALSE,NA,NA
"3311","@SCOTTeHENSLEY, @profvrr,   @alandove et al. discussing:
• problems with egg-adaptation of the current flu vaccine… https://t.co/f0r7WtqAby",FALSE,2,"SCOTTeHENSLEY",2018-02-27 07:51:43,TRUE,NA,"968393191580893186","741711336636317697","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimiaTMaleki",0,FALSE,FALSE,NA,NA
"3312","Hálás vagyok az orvostudománynak az aszpirinért, így legalább tudtam aludni, még ha utána izzadt, könnyezo roncs va… https://t.co/b34Cp6w8Bs",FALSE,4,NA,2018-02-27 07:48:56,TRUE,NA,"968392492071694336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoePipi",0,FALSE,FALSE,NA,NA
"3313","It is an awful #Influenza season, and for the first time since October 2017, @CDCgov records a decline in cases, ho… https://t.co/50LlVI6reL",FALSE,0,NA,2018-02-27 07:47:36,TRUE,NA,"968392156997210112",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","EpidAlert",0,FALSE,FALSE,NA,NA
"3314","We assume im healthy and i wont catch a cold or influenza, this is not true. Everyone is susceptible and our body i… https://t.co/mOQA6c6Xwk",FALSE,0,NA,2018-02-27 07:46:32,TRUE,NA,"968391885499838464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nishatalwar",0,FALSE,FALSE,NA,NA
"3315","@HoarseWisperer Deep Influenza.",FALSE,0,"HoarseWisperer",2018-02-27 07:45:27,FALSE,"968256816235925504","968391617005719553","784575415457308672","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mcleod_robert",0,FALSE,FALSE,NA,NA
"3316","#momvsflu very important to give #Influenza vaccine to all ur kids and prevent .. speak to doc",FALSE,0,NA,2018-02-27 07:43:05,FALSE,NA,"968391021016035329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebolinaRGupta",0,FALSE,FALSE,NA,NA
"3317","#momvsflu spike in fever, lethargy, red eyes, fussy eating, mood swings cud be #influenza",FALSE,0,NA,2018-02-27 07:42:03,FALSE,NA,"968390758335205376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebolinaRGupta",0,FALSE,FALSE,NA,NA
"3318","#momvsflu helpful info against #influenza by @doc_upai and @drmukeshgupta",FALSE,1,NA,2018-02-27 07:40:44,FALSE,NA,"968390429241692160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebolinaRGupta",0,FALSE,FALSE,NA,NA
"3319","If you haven't already registered for the brilliant panel of @alex_malouf moderating @thisisaby @ThatGuyNoman… https://t.co/qWpqO1SE9s",FALSE,9,NA,2018-02-27 07:39:53,TRUE,NA,"968390214984101888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","marketingdude",3,FALSE,FALSE,NA,NA
"3320","Symptoms of influenza in Children - #MomVsFlu
Feeling drowsy, High &amp; persistent fever, Not feeding well, Convulsion… https://t.co/xhV0whHbHJ",FALSE,0,NA,2018-02-27 07:39:42,TRUE,NA,"968390169689772032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nishatalwar",0,FALSE,FALSE,NA,NA
"3321","Annual vaccination against #Influenza can protect.. #momvsflu",FALSE,1,NA,2018-02-27 07:38:58,FALSE,NA,"968389982204366848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebolinaRGupta",0,FALSE,FALSE,NA,NA
"3322","Adults go through a lot of pain when suffering from influenza, imagine what children go through? We should protect… https://t.co/6LKC5UVvm0",FALSE,1,NA,2018-02-27 07:38:34,TRUE,NA,"968389881046224896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nishatalwar",1,FALSE,FALSE,NA,NA
"3323","How to spot #Influenza in baby? Fever n lethargy are red flags! Speak to doc #momvsflu",FALSE,0,NA,2018-02-27 07:38:09,FALSE,NA,"968389778621247488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebolinaRGupta",0,FALSE,FALSE,NA,NA
"3324","Vaccinating the entire family will protect ur child against #Influenza #MomVsFlu",FALSE,1,NA,2018-02-27 07:37:00,FALSE,NA,"968389489734438913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DebolinaRGupta",0,FALSE,FALSE,NA,NA
"3325","Flu shot doesn’t cause influenza epidemic https://t.co/0YLsgYKCfM https://t.co/FvbNuVjt0l",FALSE,1,NA,2018-02-27 07:35:09,FALSE,NA,"968389022438625281",NA,"<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","fox8news",0,FALSE,FALSE,NA,NA
"3326","Catch Editor in Chief @thisisaby today at @in5dubai for a @TiEDubai #Xtalk panel discussion on #influencers with… https://t.co/4hATL4vDFU",FALSE,7,NA,2018-02-27 07:35:00,TRUE,NA,"968388985155330048",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EntMagazineME",2,FALSE,FALSE,NA,NA
"3327","We must go from Worriers to Warriors when it comes to protecting our children from Influenza, getting vaccinated is… https://t.co/jH5kFxWFzG",FALSE,2,NA,2018-02-27 07:34:26,TRUE,NA,"968388841647362048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nishatalwar",1,FALSE,FALSE,NA,NA
"3328","Extremely insightful Influenza. Thank you @drmukeshgupta @doc_upai for making us aware of vaccination. 
Great to he… https://t.co/bqyOPYG6ZH",FALSE,3,NA,2018-02-27 07:34:09,TRUE,NA,"968388772852314113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiaryOfMayura",1,FALSE,FALSE,NA,NA
